Id,DetectedCamera,AngleOfSign,SignAspectRatio,SignWidth,SignHeight,SignFacing (Target)
2c9180a758e911f101593033776a569d,Front,42,1.31,164,125,Front
2c9180a758e911f101593033776a5695,Front,26,0.98,93,95,Front
2c9180965918ec3e01592fd56f232879,Left,266,0.36,26,73,Front
2c9180965918ec3e0159302f24322ceb,Right,135,0.94,75,80,Right
2c9180965918ec3e01592fd56f232864,Left,252,0.79,52,66,Rear
2c9180965918ec3e0159302f24322ce4,Right,78,0.69,94,136,Front
2c91808b58e4560501592ff36149317c,Right,54,1.23,184,150,Front
2c91808b58e456050159302829513416,Left,244,0.99,92,93,Rear
2c9180965918ec3e01592fd6c3ae289d,Right,58,0.99,176,177,Front
2c91808d58e7b68001592fcde7965db7,Left,251,0.58,75,129,Rear
2c91808d58e7b68001592fcde7965db2,Front,28,0.75,97,130,Front
2c91808d58e7b68001592fcde7965db5,Front,39,1.06,159,150,Front
2c91808d58e7b68001592fcde7965dc4,Rear,175,0.91,31,34,Rear
2c91808d58e7b680015930232ca6627d,Right,95,0.91,41,45,Front
2c9180965918ec3e01592fd3e5612808,Right,79,1,44,44,Right
2c9180965918ec3e0159300460d72ad2,Front,26,1.06,101,95,Front
2c9180a758e911f101593007fc8054f3,Front,11,0.97,75,77,Front
2c9180965918ec3e0159300460d72ada,Rear,210,0.95,59,62,Rear
2c9180965918ec3e0159300460d72adf,Front,40,1.02,152,149,Front
2c9180a758e911f1015930354d4d56e4,Front,24,0.92,104,113,Front
2c9180a758e911f1015930354d4d56e9,Left,255,0.62,51,82,Rear
2c91808d58e7b68001592ff82f466063,Right,47,1.02,188,185,Front
2c91808b58e456050159303d87c83547,Left,248,0.91,49,54,Rear
2c91808b58e456050159303d87c8354a,Right,59,1,207,207,Front
2c91808b58e456050159303871f43502,Front,32,1.05,121,115,Front
2c91808b58e456050159303871f434f6,Left,260,0.51,34,67,Rear
2c91808d58e7b68001592fde389f5ee7,Left,252,0.91,39,43,Rear
2c91808d58e7b68001592fde389f5eea,Left,253,0.54,41,76,Rear
2c9180a758e911f10159303c21d45730,Right,77,0.64,103,162,Front
2c9180a0580ca883015825ec611c1343,Front,19,0.89,47,53,Front
2c91808c59a58a400159e015838e1330,Right,81,0.3,59,199,Front
2c91808c59a58a400159e015838e1331,Left,255,0.33,31,93,Rear
2c91808a59a58c550159e42d0fec69ee,Left,253,0.47,27,57,Rear
2c91808c59a58a400159dfdb08330a2d,Left,300,0.86,121,140,Front
2c91808a59a58c550159e43457906b09,Right,48,0.93,67,72,Front
2c91808c59a58a400159e01607781366,Front,40,1.3,135,104,Front
2c91808c59a58a400159e00aab91119b,Rear,200,1.08,42,39,Rear
2c91808a59a58c550159e453fea96fa6,Left,249,0.57,39,69,Rear
2c91808c59a58a400159dfff1c2c0fea,Rear,226,0.94,105,112,Rear
2c91808a59a58c550159e42d557e6a01,Front,24,1,83,83,Front
2c91808c59a58a400159dfe7d4590c71,Rear,209,1.12,87,78,Rear
2c91808c59a58a400159dfe7d4590c72,Left,223,1.47,135,92,Rear
2c91808a59a58c550159e4478bed6e60,Right,42,1.23,90,73,Front
2c91808c59a58a400159dfe7d4590c73,Rear,223,0.95,72,76,Rear
2c91808c59a58a400159dfe6898b0c08,Front,19,0.94,45,48,Front
2c91808a59a58c550159ee02c71218f2,Rear,203,0.97,33,34,Rear
2c91808a59a58c550159e4300de46a2e,Left,225,1.24,103,83,Rear
2c91808a59a58c550159e4300de46a2d,Right,67,0.56,140,251,Front
2c91808a59a58c550159e44467df6e38,Right,50,1.07,132,123,Front
2c91809f584dd9d60158510bb2473001,Rear,197,1.06,52,49,Rear
2c918087584dd84701584fc232d81f29,Front,27,0.92,89,97,Front
2c918087584dd84701584fc232d81f23,Rear,219,1.01,82,81,Rear
2c918087584dd84701584fc232d81f22,Right,47,1.14,121,106,Front
2c91809f584dd9d601585293822f44b3,Front,28,0.97,106,109,Front
2c91809f584dd9d601585293198444a8,Front,33,0.87,117,134,Front
2c91809f584dd9d601585293198444a6,Right,53,1.06,112,106,Front
2c91809f584dd9d60158531ba37d4b53,Rear,135,1.38,55,40,Rear
2c918087584dd847015851322df732ff,Front,23,1.21,51,42,Front
2c918087584dd847015851322df7330a,Rear,209,1,89,89,Rear
2c918087584dd8470158533ce6fa49bc,Rear,201,1.02,49,48,Rear
2c918087584dd8470158533ce6fa49ba,Front,23,0.97,93,96,Front
2c91809f584dd9d60158507051cd2978,Front,21,1.06,82,77,Front
2c91809f584dd9d60158507051cd297c,Rear,216,0.83,76,92,Rear
2c91809f584dd9d60158507051cd297e,Left,249,0.66,49,74,Rear
2c91809f584dd9d60158521e8f5b3e3b,Left,260,0.48,41,86,Rear
2c918087584dd8470158533ce6fa49b1,Right,64,0.67,111,165,Front
2c91809f584dd9d601585323c1af4bcf,Left,254,0.61,51,84,Rear
2c91809f584dd9d601585323c1af4bc9,Right,54,1,143,143,Front
2c918087584dd847015852e6277d45b5,Right,45,1.27,216,170,Front
2c91809f584dd9d601585332a67f4c72,Left,250,0.54,35,65,Rear
2c91809f584dd9d6015854e6fe566de5,Right,65,0.81,117,144,Front
2c91809f584dd9d6015854e6fe566dd6,Right,62,0.65,96,148,Front
2c91809f584dd9d6015854e6fe566dcf,Left,259,0.43,28,65,Rear
2c918087584dd8470158539011704ee2,Left,248,0.68,43,63,Rear
2c91809f584dd9d6015854541c626265,Front,28,1,96,96,Front
2c918087584dd847015851be4c0c3975,Rear,214,0.97,68,70,Rear
2c918087584dd847015851be4c0c3977,Left,246,0.91,50,55,Rear
2c918087584dd847015851be4c0c3976,Right,57,0.88,118,134,Front
2c918087584dd847015851b68c083936,Right,49,1.16,172,148,Front
2c91809f584dd9d6015853f45ba65bb7,Right,68,0.68,101,149,Front
2c91809f584dd9d60158540183125c84,Rear,194,1.06,34,32,Rear
2c918087584dd8470158542049645bfd,Front,25,1.01,81,80,Front
2c918087584dd84701585382fcef4d7c,Rear,198,0.89,42,47,Rear
2c918087584dd84701585382fcef4d7b,Right,68,0.71,107,150,Front
2c918087584dd8470158542049645c03,Rear,197,0.95,39,41,Rear
2c918087584dd8470158542049645c04,Front,16,0.97,67,69,Front
2c9180a758e911f101592fbc91cb5113,Right,58,1.33,173,130,Front
2c91808b58e4560501592fce815b2ec2,Rear,200,1.02,44,43,Rear
2c91808b58e4560501592fce815b2ec3,Front,32,1.03,135,131,Front
2c9180a758e911f101592fbc91cb5116,Rear,203,0.96,45,47,Rear
2c91808d58e7b68001592f5114f059fb,Right,62,0.83,80,96,Front
2c91808b58e4560501592fce815b2ec0,Left,229,1.21,85,70,Rear
2c91808b58e4560501592fce815b2ebf,Front,23,1.05,124,118,Front
2c9180965918ec3e01592ffa97382a6f,Right,44,1.18,80,68,Front
2c91808b58e4560501592fe5e9f22ff7,Left,248,0.68,61,90,Rear
2c91808b58e4560501592fe5e9f22ffe,Left,247,0.74,65,88,Rear
2c91808d58e7b68001592f9033fc5b95,Left,241,0.92,92,100,Rear
2c9180965918ec3e01592f64a35e23f5,Rear,205,0.99,67,68,Rear
2c91808d58e7b68001592facdb445c90,Rear,201,0.98,44,45,Rear
2c9180965918ec3e01592f64a35e23f2,Right,48,1.29,174,135,Front
2c9180a758e911f101592f936ca34fd8,Right,44,1.23,178,145,Front
2c9180965918ec3e01592fc3c807272c,Right,52,1.14,190,167,Front
2c9180a758e911f101592f7d4a9c4f3d,Front,18,0.92,49,53,Front
2c9180965918ec3e01592fc3c8072725,Front,23,0.99,89,90,Front
2c9180965918ec3e01592fc3c8072726,Left,250,0.88,78,89,Rear
2c91808b58e4560501592f3486cc28d0,Rear,210,0.96,53,55,Rear
2c91808b58e4560501592fd146822ed0,Left,250,0.82,73,89,Rear
2c91808b58e4560501592fd146822ece,Front,26,1.04,105,101,Front
2c9180a758e911f101592f936ca44fdb,Right,46,1.28,216,169,Front
2c9180a758e911f101592f8eff444fbf,Front,19,1,78,78,Front
2c9180965918ec3e01592fa6aaa22659,Right,46,1.33,267,201,Front
2c9180965918ec3e01592fa6aaa2265a,Front,20,1.07,151,141,Front
2c9180965918ec3e01592f77bbca2463,Left,232,1.19,134,113,Rear
2c91808d58e7b68001592fa218705c47,Right,78,0.52,91,174,Front
2c9180965918ec3e01592f77bbca2469,Right,75,0.45,53,117,Front
2c91808d58e7b68001592fa218705c45,Left,245,0.68,43,63,Rear
2c9180a758e911f101592fd034c05204,Right,65,0.95,165,174,Front
2c9180a758e911f101592fd034c05205,Rear,211,0.91,59,65,Rear
2c91808b58e4560501592f811a912b8e,Front,26,0.95,118,124,Front
2c9180a758e911f101592fb6b12550cd,Front,30,1.08,143,133,Front
2c9180a758e911f101592fb6b12550d0,Front,19,1.01,92,91,Front
2c9180965918ec3e01592f774d06245f,Front,27,1,103,103,Front
2c9180965918ec3e01592f774d06245a,Front,29,1.07,178,167,Front
2c9180965918ec3e01592db248ae1460,Right,43,1.04,164,158,Front
2c91808b58e45605015930f3a5983da9,Right,55,1.05,226,215,Front
2c9180965918ec3e015931156bc0364b,Front,13,0.95,62,65,Front
2c91808d58e7b68001592f7017265ad8,Left,244,0.92,68,74,Rear
2c9180a758e911f101592f5b77154e5d,Left,227,1.24,110,89,Rear
2c91808b58e4560501592fc873c42e98,Front,34,1.03,90,87,Front
2c9180a758e911f101592ecdc4a84862,Left,222,0.87,97,112,Rear
2c91808d58e7b68001592ea676d25333,Right,64,0.72,96,134,Front
2c91808b58e4560501592f6e08742ae0,Right,66,0.81,120,148,Front
2c9180a758e911f101592faf5a365096,Front,29,0.96,111,116,Front
2c91808b58e4560501592f6c2a072ace,Left,243,0.96,49,51,Rear
2c91808b58e4560501592f83f9702bce,Front,17,0.82,97,118,Front
2c91808b58e456050159316140b54148,Left,236,0.91,43,47,Rear
2c91808b58e456050159315244244106,Front,22,0.89,125,140,Front
2c9180965918ec3e015931812ded3872,Front,27,0.92,111,121,Front
2c91808d58e7b68001593123e9286d3c,Front,19,0.94,161,172,Front
2c9180965918ec3e0159313d6b463781,Right,50,0.98,188,191,Front
2c91808b58e45605015930726e333800,Right,67,0.81,100,123,Front
2c9180965918ec3e01593114c65f363c,Left,248,0.8,32,40,Rear
2c91808d58e7b680015930aebbbb6934,Left,252,1,42,42,Rear
2c91808d58e7b680015930a9566e68f6,Front,20,0.81,100,124,Front
2c91808d58e7b6800159310d01b06cb9,Left,251,0.74,35,47,Rear
2c9180965918ec3e015930d2b64f33f1,Rear,221,0.85,50,59,Rear
2c91808d58e7b680015930d753d66ad3,Rear,218,1.08,57,53,Rear
2c91808b58e4560501593028f591343e,Front,39,0.93,183,196,Front
2c9180a758e911f1015930242a3955f6,Rear,211,1,43,43,Rear
2c9180a758e911f1015930242a3955f7,Front,32,0.86,149,174,Front
2c91808d58e7b6800159304ec3ce653a,Front,36,0.97,185,190,Front
2c9180965918ec3e0159304c9e332e9f,Rear,223,0.9,70,78,Rear
2c9180a758e911f10159306ce52659d3,Rear,224,0.95,59,62,Rear
2c9180a758e911f10159301ecaa655a1,Left,227,1.18,146,124,Rear
2c9180a758e911f10159301ecaa6559e,Rear,223,0.93,55,59,Rear
2c9180a758e911f10159308376205af8,Left,254,0.45,25,56,Rear
2c9180a758e911f1015931065f185f2d,Rear,220,1.01,80,79,Rear
2c9180a758e911f1015930e7ce1a5e8a,Right,46,1.13,232,206,Front
2c91808d58e7b6800159304ec3ce6537,Rear,206,0.85,33,39,Rear
2c91808d58e7b68001593135ab7a6d84,Left,257,0.51,29,57,Rear
2c9180a758e911f101593135c2a560b2,Rear,206,1,40,40,Rear
2c91808d58e7b68001593099bce76880,Front,32,1.2,147,123,Front
2c9180965918ec3e0159309afae63232,Right,58,1.35,54,40,Right
2c9180965918ec3e01593114c65f3643,Left,253,0.6,38,63,Rear
2c91808b58e4560501593195843c42a3,Left,257,0.49,37,76,Rear
2c9180a758e911f10159314cec146145,Right,76,0.55,92,167,Front
2c91808b58e45605015931805c3f4223,Left,239,1.11,109,98,Rear
2c91808b58e45605015931805c3f421e,Right,74,0.68,88,129,Front
2c9180a758e911f10159314cec14614a,Left,261,0.44,39,88,Rear
2c9180a758e911f101592e6e61d74448,Front,9,0.91,43,47,Front
2c91808b58e4560501592e51fcf21e3c,Rear,214,0.71,48,68,Rear
2c91808b58e4560501592e51fcf21e3e,Right,74,0.59,136,230,Front
2c91808b58e4560501592e67b61f1edf,Front,15,0.92,115,125,Front
2c91808b58e4560501592e67b61f1ee0,Left,228,1.27,117,92,Rear
2c91808d58e7b68001592e9a377f52c0,Rear,206,0.96,64,67,Rear
2c9180a758e911f101592e79c144448d,Front,28,1.06,202,191,Front
2c9180965918ec3e01592e8e179a1bd5,Right,62,0.88,178,203,Front
2c91808b58e4560501592e50fd941e1c,Right,43,1.14,186,163,Front
2c9180a758e911f101592e649c0a43d6,Right,78,0.56,80,143,Front
2c9180a758e911f101592e649c0a43e1,Right,54,0.97,119,123,Front
2c91808b58e4560501592ea5bdf52132,Right,71,0.56,119,214,Front
2c9180a758e911f101592e5def3f4369,Left,299,0.99,187,189,Front
2c91808b58e4560501592e69972c1ef5,Front,10,0.88,91,103,Front
2c9180a758e911f101592e83063f44e2,Front,45,1.12,295,263,Front
2c91808b58e4560501592e69972d1ef8,Front,19,0.97,185,190,Front
2c9180965918ec3e01592e67067819f3,Front,14,0.93,81,87,Front
2c9180a758e911f101592e83063f44e0,Left,311,0.98,101,103,Front
2c9180965918ec3e01592e8d53791bc6,Left,276,0.65,115,178,Front
2c9180965918ec3e01592e42898a18d8,Left,260,0.37,33,89,Rear
2c9180965918ec3e01592e69304b1a30,Front,19,0.95,112,118,Front
2c91808b58e456050159303d87c8356a,Left,275,0.9,37,41,Front
2c9180965918ec3e0159303d21e22d9c,Right,57,1.02,137,134,Front
2c91808d58e7b68001592e63d8295038,Left,264,0.36,29,81,Front
2c91808d58e7b6800159307de74e6783,Right,61,0.78,105,135,Front
2c9180a758e911f101592fddb20252be,Left,234,1.21,63,52,Rear
2c9180a758e911f101592f4ff55c4def,Right,47,1.37,141,103,Front
2c9180a758e911f1015930258f3955fe,Front,17,1.08,43,40,Front
2c9180a758e911f101592fddb20252bd,Front,25,0.94,191,203,Front
2c9180a758e911f101592fddb20252c3,Left,237,1.16,37,32,Rear
2c9180a758e911f101592f4ff55c4dea,Right,88,0.34,97,287,Front
2c9180a758e911f101593066860759a5,Right,43,1.06,201,189,Front
2c91808b58e456050159301b41743327,Left,238,0.98,43,44,Rear
2c91808d58e7b6800159305e357f661d,Right,59,1,74,74,Front
2c91808d58e7b68001592ff41aac5fe9,Left,259,0.72,68,95,Rear
2c9180a758e911f101592e73bd734474,Left,242,1.1,78,71,Rear
2c91808b58e4560501592e7fae5c1fb6,Rear,207,1.05,87,83,Rear
2c91808d58e7b68001592ec11506544a,Rear,202,0.96,46,48,Rear
2c91808b58e4560501592e7a4e671f94,Left,260,0.47,36,77,Rear
2c9180a758e911f101592e91b14045b2,Front,12,1,55,55,Front
2c91808d58e7b68001592fb6673d5cbc,Front,22,0.85,57,67,Front
2c91808d58e7b68001592e5876924f9a,Rear,213,1.08,41,38,Rear
2c9180a758e911f101592fabe005507f,Front,26,0.92,121,131,Front
2c9180a758e911f101592fd74d5f5262,Front,22,1.12,85,76,Front
2c9180a758e911f101592fabe0055080,Rear,217,1.13,86,76,Rear
2c91808d58e7b68001592e5992d94fcc,Left,224,1.14,115,101,Rear
2c91808d58e7b68001592e5992d94fcb,Front,16,0.9,45,50,Front
2c9180a758e911f101592eac8ae2472c,Right,78,0.49,83,168,Front
2c91808b58e4560501592e6289531ec2,Front,18,1,83,83,Front
2c91808d58e7b68001592e5444e64f3c,Rear,210,1.3,113,87,Rear
2c9180965918ec3e01592e6ee9c41aa1,Rear,211,1.01,71,70,Rear
2c91808b58e4560501592e7a4e671f98,Rear,227,0.92,87,95,Rear
2c91808d58e7b68001592e5876924f95,Left,239,0.86,73,85,Rear
2c91808d58e7b68001592fad9cdf5c93,Left,261,0.36,31,85,Rear
2c91808d58e7b68001592fad9cdf5c97,Left,230,1.16,87,75,Rear
2c91808d58e7b68001592fbf410a5d41,Front,316,1.21,46,38,Front
2c9180965918ec3e01592f91549c2581,Rear,220,1.17,90,77,Rear
2c9180965918ec3e01592fd0f6cf27d5,Right,53,1.1,172,156,Front
2c9180965918ec3e01592fd0f6cf27d4,Front,337,0.63,34,54,Front
2c9180a758e911f101592fd74d5f5265,Right,44,1.43,170,119,Front
2c9180a758e911f101592fd74d5f5266,Left,227,1.36,106,78,Rear
2c91808b58e4560501592f86e3aa2bfd,Front,20,0.74,64,87,Front
2c91808b58e4560501592fb235ee2d44,Front,21,0.81,95,118,Front
2c9180965918ec3e01592fa0f5f8263f,Left,232,1.07,91,85,Rear
2c9180a758e911f101592f62b8824e8c,Left,229,1.57,127,81,Rear
2c9180965918ec3e01592fa0f5f82644,Left,259,0.61,36,59,Rear
2c9180965918ec3e01592fcd7c192790,Rear,131,1.2,55,46,Rear
2c9180965918ec3e01592fcd7c19278f,Left,243,0.46,37,80,Rear
2c9180965918ec3e01592fcd7c192794,Left,235,0.96,50,52,Rear
2c9180965918ec3e01592fcd7c192793,Front,37,1.11,286,258,Front
2c91808d58e7b68001592fa6ef0c5c66,Front,14,0.93,39,42,Front
2c91808d58e7b68001592fa6ef0c5c67,Left,244,0.81,58,72,Rear
2c91808b58e4560501592fa4899b2cee,Front,26,1.03,69,67,Front
2c9180965918ec3e01592f9c665c2628,Right,69,0.59,53,90,Front
2c9180965918ec3e01592f9c665c2629,Front,22,0.95,72,76,Front
2c9180965918ec3e01592f84ecbb2515,Front,19,0.84,57,68,Front
2c91808b58e4560501592fce2e9e2eb9,Left,251,0.88,43,49,Rear
2c91808b58e4560501592fce2e9e2ea6,Left,235,0.98,57,58,Rear
2c9180965918ec3e01592fcd7c192799,Front,28,1.02,90,88,Front
2c91808d58e7b68001592fbe58215d33,Front,24,0.94,93,99,Front
2c91808d58e7b68001592fbe58215d32,Left,257,0.6,32,53,Rear
2c91808b58e4560501592fce2e9e2ead,Right,48,1.18,194,165,Front
2c91808b58e4560501592fce2e9e2eae,Left,253,0.5,29,58,Rear
2c91808b58e4560501592f708f892b08,Front,29,1.02,133,131,Front
2c91808b58e456050159310be22d3edb,Left,227,1.29,125,97,Rear
2c91808d58e7b6800159303a538a63b9,Left,263,0.67,52,78,Front
2c9180965918ec3e0159301c64e52bfe,Left,245,0.73,74,101,Rear
2c91808d58e7b680015930784b3e6738,Right,65,0.88,143,162,Front
2c91808d58e7b680015931767a5e6f0f,Front,46,0.93,259,279,Front
2c91808d58e7b680015930784b3e673e,Left,226,1.33,145,109,Rear
2c9180965918ec3e01593026d6112cc0,Front,13,1,76,76,Front
2c9180965918ec3e01593026d6112cc3,Left,250,0.67,51,76,Rear
2c9180a758e911f1015930ec4c1c5eb1,Right,73,0.59,117,197,Front
2c9180a758e911f101593090a2565b83,Front,20,1.04,114,110,Front
2c91808d58e7b6800159303d397a63be,Rear,214,0.84,38,45,Rear
2c91808b58e4560501593077e9253823,Rear,222,1.19,64,54,Rear
2c9180a758e911f10159314aee22613a,Rear,221,1.16,64,55,Rear
2c9180a758e911f101593090a2575b85,Left,246,0.84,32,38,Rear
2c9180a758e911f101593044b91d5798,Front,15,1.04,100,96,Front
2c9180965918ec3e0159313ae651375c,Left,251,0.56,47,84,Rear
2c9180a758e911f101593044b91d5794,Front,33,1.05,157,150,Front
2c91808b58e4560501593024f52c33fd,Left,246,0.83,70,84,Rear
2c91808b58e456050159303a31f0351c,Rear,213,1.04,59,57,Rear
2c91808d58e7b6800159304c793e64dd,Right,79,0.69,143,206,Front
2c91808b58e4560501593111d1b63f16,Right,69,0.63,177,283,Front
2c91808d58e7b6800159304c793e64e3,Rear,208,1,55,55,Rear
2c9180a758e911f1015930b3a5215cd4,Right,72,0.6,59,98,Front
2c91808d58e7b68001593099dc3b6888,Front,29,1.04,204,197,Front
2c9180965918ec3e0159312bf5e836dc,Right,85,0.36,67,184,Front
2c91808b58e4560501593102e6823e81,Front,23,1.04,154,148,Front
2c91808b58e45605015930ae76d13b24,Front,27,0.98,172,175,Front
2c9180a758e911f101593044b91d579c,Right,64,0.91,117,129,Front
2c9180a758e911f1015930953f735ba6,Front,19,1.01,146,144,Front
2c9180a758e911f1015930af7bc75cb7,Right,59,1.03,213,207,Front
2c9180965918ec3e0159312bf5e836d7,Front,33,1.04,145,139,Front
2c91808b58e45605015930a60f703ae4,Rear,214,1.04,50,48,Rear
2c91808d58e7b680015930c15d4769d0,Rear,222,1.07,72,67,Rear
2c91808d58e7b68001593099dc3b688a,Front,24,0.88,169,193,Front
2c91808d58e7b6800159314189266dd4,Left,240,0.75,89,118,Rear
2c9180a758e911f1015930953f735bab,Rear,218,1.17,63,54,Rear
2c91808b58e45605015930d19dd03c8f,Right,80,0.36,49,137,Front
2c9180a758e911f1015930953f735bb2,Rear,206,1,62,62,Rear
2c91808d58e7b680015930dc4e4c6b09,Left,243,0.75,60,80,Rear
2c91808b58e4560501593079097a3835,Left,253,0.5,48,96,Rear
2c9180a758e911f10159310b129a5f8e,Left,253,0.77,46,60,Rear
2c91808d58e7b680015930dc4e4c6b04,Right,67,0.79,95,120,Front
2c9180a758e911f10159310b129a5f95,Right,76,0.34,68,199,Front
2c9180a758e911f1015930953f735ba9,Front,22,0.98,91,93,Front
2c91808d58e7b6800159314424346de5,Right,87,0.53,54,102,Front
2c91808d58e7b6800159314424336de1,Front,39,0.87,124,142,Front
2c9180965918ec3e0159308ea8683166,Right,67,0.69,142,207,Front
2c9180965918ec3e015931119283361a,Front,16,0.97,58,60,Front
2c9180a758e911f1015930541f4e584e,Rear,222,1.22,61,50,Rear
2c9180965918ec3e015931119283361f,Front,32,1.12,142,127,Front
2c9180965918ec3e015930180c572bb4,Front,21,1.04,80,77,Front
2c9180965918ec3e015930b3e39b32fa,Right,71,0.72,100,138,Front
2c9180965918ec3e015930b3e39b32ef,Right,47,1.17,145,124,Front
2c91808b58e456050159306febdc37dd,Left,250,0.8,33,41,Rear
2c91808b58e4560501593025ae623402,Front,15,1,56,56,Front
2c91808b58e4560501593102e6823e8b,Front,26,0.95,105,110,Front
2c9180a758e911f10159307ebe225ad2,Rear,219,1.32,62,47,Rear
2c9180a758e911f10159307ebe225ad1,Front,29,1.01,111,110,Front
2c9180a758e911f10159307ebe225ad0,Front,20,1.27,56,44,Front
2c9180965918ec3e015930c33a213372,Right,60,1.09,110,101,Front
2c91808d58e7b680015930b7c610696c,Front,21,0.94,77,82,Front
2c9180a758e911f1015930e7ce1a5e8b,Front,23,1.07,76,71,Front
2c91808d58e7b6800159303571b2634c,Right,58,0.8,77,96,Front
2c9180965918ec3e01593090e5163187,Rear,210,0.89,41,46,Rear
2c9180a758e911f1015930e7ce1a5e7f,Front,31,1.01,255,253,Front
2c9180965918ec3e01593090e5163186,Left,250,0.68,44,65,Rear
2c9180965918ec3e01593090e5163184,Front,26,1.07,232,217,Front
2c9180a758e911f1015930e7ce1a5e81,Right,56,0.99,365,370,Front
2c9180965918ec3e01593072d373308b,Front,15,1.05,69,66,Front
2c9180965918ec3e01593072d3733087,Left,235,1.3,70,54,Rear
2c9180965918ec3e01593072d3733082,Right,51,1.26,144,114,Front
2c91808b58e456050159309faf0c3a8a,Rear,218,1.28,96,75,Rear
2c91808b58e456050159309faf0c3a89,Right,65,0.8,111,139,Front
2c91808b58e456050159304ee3ea360d,Rear,224,0.91,62,68,Rear
2c91808b58e456050159304ee3ea3608,Right,69,0.99,141,142,Front
2c91808b58e456050159304ee3ea3609,Left,251,0.58,33,57,Rear
2c9180965918ec3e0159303bebee2d77,Rear,207,1.1,46,42,Rear
2c9180a758e911f1015930d5af9c5e0a,Left,247,0.77,30,39,Rear
2c9180a758e911f1015930d5af9d5e0f,Right,62,0.53,78,148,Front
2c91808b58e45605015930b2410f3b44,Right,64,0.77,144,187,Front
2c9180965918ec3e015930c33a21336a,Left,251,0.58,28,48,Rear
2c9180965918ec3e015930838c053113,Front,20,1.15,112,97,Front
2c9180965918ec3e015930838c053115,Left,252,0.66,55,83,Rear
2c9180965918ec3e015930838c05310c,Front,25,1.04,112,108,Front
2c91808b58e4560501593069bea43762,Front,19,0.84,147,176,Front
2c9180a0580ca883015826c9b78e1b34,Front,45,1.02,171,168,Front
2c91808a59a58c550159e42ce0aa69d6,Rear,208,1.02,65,64,Rear
2c91808c59a58a400159e00dfdef1201,Rear,225,0.82,99,121,Rear
2c91808a59a58c550159e42d84c66a0f,Front,26,0.86,86,100,Front
2c91808a59a58c550159ee02910318de,Rear,211,0.96,47,49,Rear
2c91808c59a58a400159e00161aa1006,Left,243,0.57,37,65,Rear
2c91808c59a58a400159e009af321153,Right,45,1.22,223,183,Front
2c91808c59a58a400159e009af321155,Front,25,0.98,116,118,Front
2c91808c59a58a400159e009af321154,Right,65,1.22,163,134,Front
2c91808c59a58a400159dfe3bd3e0bb5,Rear,225,1.13,138,122,Rear
2c91808c59a58a400159e01256b012df,Rear,224,1.07,118,110,Rear
2c91808c59a58a400159e01256b012de,Front,14,1.02,64,63,Front
2c91808a59a58c550159e424d776688f,Right,75,0.55,110,201,Front
2c91809f584dd9d60158522b4c5e3ee8,Left,226,1.35,54,40,Rear
2c91809f584dd9d6015853ca5aa557cd,Rear,227,1.13,116,103,Rear
2c91809f584dd9d6015853ca5aa557cc,Right,64,0.82,115,141,Front
2c91809f584dd9d60158528aaebf445f,Left,246,0.74,69,93,Rear
2c91809f584dd9d60158526487e34125,Front,21,1,96,96,Front
2c91809f584dd9d601585163df6c35a3,Front,25,0.95,77,81,Front
2c91809f584dd9d601585163df6c35a4,Rear,206,0.99,70,71,Rear
2c918087584dd847015854a2e11d6703,Rear,215,0.94,77,82,Rear
2c918087584dd84701585357361d4ad2,Front,17,0.95,55,58,Front
2c918087584dd84701585357361d4ad3,Rear,207,0.96,78,81,Rear
2c918087584dd84701585357361d4ace,Right,71,0.52,83,161,Front
2c918087584dd84701585357361d4ac5,Front,34,0.99,140,142,Front
2c918087584dd8470158544f9f6e5f47,Front,24,1.01,81,80,Front
2c918087584dd84701585417e4875b3d,Rear,216,1.11,102,92,Rear
2c918087584dd847015853ce9ec455f5,Right,44,1.33,163,123,Front
2c918087584dd84701585417e4875b3b,Rear,204,0.79,52,66,Rear
2c91809f584dd9d601585104aef12f77,Left,246,0.86,72,84,Rear
2c91809f584dd9d6015853041d014a2a,Front,49,0.7,80,115,Front
2c91809f584dd9d6015850daf73d2d01,Rear,214,1.2,85,71,Rear
2c918087584dd847015852ea694345e0,Front,41,0.97,176,181,Front
2c918087584dd847015852ea694345e1,Rear,206,1.11,60,54,Rear
2c918087584dd847015851816af23721,Front,31,0.96,102,106,Front
2c91809f584dd9d601584fbac7c620f1,Rear,195,0.94,34,36,Rear
2c91809f584dd9d60158532c477f4c41,Front,23,1.04,142,136,Front
2c918087584dd84701585412114a5a8e,Left,292,1,52,52,Front
2c918087584dd84701585412114a5a8c,Right,45,1.21,272,224,Front
2c91809f584dd9d6015851f0853c3b41,Rear,227,0.91,126,138,Rear
